PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
241, 1661140576, 0.8566773, 0.39936882, 0.20405895, -0.25488964, -0.0413958, 0.11031663, 0.104709625
242, 1661157243, 0.85655737, 0.39985347, 0.20427957, -0.2543561, -0.07792986, 0.09304121, 0.051187515
243, 1661173910, 0.85638076, 0.40042585, 0.2045264, -0.2538508, -0.11372385, 0.12064871, 0.064489365
244, 1661190577, 0.8561897, 0.40101007, 0.2047884, -0.2533612, -0.10998593, 0.20678529, 0.05517006
245, 1661207244, 0.8559977, 0.40157884, 0.2050434, -0.25290337, -0.086544335, 0.22234261, 0.023626328
246, 1661223911, 0.85579145, 0.40218267, 0.20527741, -0.25245085, -0.072996736, 0.22959962, -0.024454117
247, 1661240578, 0.85558164, 0.4027595, 0.20551094, -0.25205237, -0.04106927, 0.3021458, 0.006705284
248, 1661257245, 0.8554257, 0.4031645, 0.20578426, -0.2517107, -0.03279029, 0.3434477, -0.002814293
249, 1661273912, 0.8552868, 0.40348914, 0.20604819, -0.25144655, -0.10936523, 0.23124027, -0.027165413
250, 1661290579, 0.85514504, 0.40380606, 0.20629579, -0.25121713, -0.10712341, 0.22878839, -0.02859497
251, 1661307246, 0.8550192, 0.4040733, 0.2065266, -0.25102562, -0.07537612, 0.28791776, -0.07609272
252, 1661323913, 0.8549117, 0.40429512, 0.20672175, -0.25087398, -0.06966859, 0.27309015, -0.11991024
253, 1661340580, 0.8547646, 0.40459323, 0.2068331, -0.2508028, -0.06185688, 0.27381998, -0.1706953
254, 1661357247, 0.85463095, 0.40485713, 0.20686653, -0.25080496, 0.020531192, 0.2926347, -0.10095215
255, 1661373914, 0.85461557, 0.4048736, 0.20691848, -0.2507878, -0.0012382716, 0.21789709, -0.07927513
256, 1661390581, 0.85458446, 0.4049423, 0.20693657, -0.25076753, -0.07148437, 0.10978629, -0.06605911
257, 1661407248, 0.8545012, 0.40510255, 0.20693137, -0.25079662, -0.055445947, 0.19408949, -0.049714092
258, 1661423915, 0.8544488, 0.4052012, 0.20695907, -0.25079334, -0.029958285, 0.17473575, -0.06939316
259, 1661440582, 0.8544363, 0.40520442, 0.20701942, -0.25078106, -0.014028169, 0.21672788, 0.018219948
260, 1661457249, 0.8544199, 0.40520293, 0.20706844, -0.2507987, 0.023775786, 0.18153626, 0.013994218
261, 1661473916, 0.85439765, 0.40519208, 0.20709567, -0.25086966, 0.068366684, 0.19891477, 0.06728554
262, 1661490583, 0.8543835, 0.40513852, 0.20713028, -0.25097546, 0.047550015, 0.16484874, -0.020170212
263, 1661507250, 0.8543336, 0.40514582, 0.20711416, -0.25114697, 0.024602894, 0.1165252, -0.08403206
264, 1661523917, 0.8542743, 0.40516886, 0.20706114, -0.25135535, 0.020201236, 0.15523817, -0.08978367
265, 1661540584, 0.85431623, 0.4050042, 0.20706333, -0.25147593, -0.0017794073, 0.1950706, -0.06846142
266, 1661557251, 0.8544291, 0.40472, 0.20710294, -0.25151742, -0.06527395, 0.17407402, -0.027044298
267, 1661573918, 0.8545852, 0.4043888, 0.20713356, -0.25149482, -0.080213204, 0.09064571, -0.0049238205
268, 1661590585, 0.85476077, 0.4040386, 0.20717216, -0.2514296, -0.048001744, 0.01580435, 0.04918766
269, 1661607252, 0.85488963, 0.40379485, 0.20721373, -0.25134864, -0.0032162312, -0.03735678, 0.036629677
270, 1661623919, 0.8549149, 0.40372658, 0.20727271, -0.2513235, 0.06641677, -0.0024035722, 0.025403025
271, 1661640586, 0.8549541, 0.40360308, 0.20741327, -0.25127238, 0.047131293, 0.009644618, 0.0524683
272, 1661657253, 0.8550248, 0.40343586, 0.20758739, -0.25115666, -0.038122162, -0.0318985, 0.034567833
273, 1661673920, 0.8550922, 0.40329057, 0.20778081, -0.25100046, -0.059628937, 0.03920376, 0.037779808
274, 1661690587, 0.8551787, 0.40310398, 0.20800897, -0.25081667, -6.856136E-4, 0.123240545, 0.10866165
275, 1661707254, 0.8552582, 0.40290383, 0.2082699, -0.25065047, -0.014994632, 0.133933, 0.051969532
276, 1661723921, 0.85525775, 0.40284914, 0.20847979, -0.2505653, -0.018414874, 0.12798542, 0.011214256
277, 1661740588, 0.8552463, 0.40277967, 0.2086846, -0.2505456, 0.0069374666, 0.19275595, 0.045331
278, 1661757255, 0.85526323, 0.402612, 0.20892587, -0.25055668, 0.002540335, 0.1622224, 0.036787987
279, 1661773922, 0.85528326, 0.40240756, 0.20922506, -0.25056648, 0.06589366, 0.08867667, 0.0029096603
280, 1661790589, 0.8552988, 0.402162, 0.2096016, -0.2505931, 0.07220398, 0.056462403, -0.026560783
281, 1661807256, 0.85531116, 0.40189525, 0.21001849, -0.25062987, 0.04384283, 0.06988275, -0.062039375
282, 1661823923, 0.85531276, 0.40164247, 0.2104131, -0.25069872, -0.13855302, 0.07889141, -0.0808506
283, 1661840590, 0.85531163, 0.4014107, 0.21078736, -0.25075942, -0.20206675, 0.14174746, -0.026792526
284, 1661857257, 0.85532844, 0.4011723, 0.21114182, -0.25078505, -0.23349206, 0.16325852, 0.00787735
285, 1661873924, 0.85535085, 0.40095106, 0.2114541, -0.25079954, -0.24649945, 0.1530618, 0.014129639
286, 1661890591, 0.8554069, 0.40069738, 0.21172291, -0.25078714, -0.2448608, 0.090586975, -0.0025100708
287, 1661907258, 0.8555347, 0.40034607, 0.21202785, -0.25065506, -0.17923008, 0.013708048, 0.015670776
288, 1661923925, 0.8556787, 0.39998928, 0.21236283, -0.25044903, -0.13767838, -0.019671414, 0.030168533
289, 1661940592, 0.8557848, 0.39972132, 0.21268395, -0.25024164, -0.13091756, -0.0063422136, 8.2683563E-4
290, 1661957259, 0.8558724, 0.39949208, 0.21300615, -0.25003397, -0.11396114, 0.067127764, -0.04136753
291, 1661973926, 0.85597986, 0.3992117, 0.21335071, -0.2498205, -0.14576745, 0.11253022, -0.035698894
292, 1661990593, 0.8561195, 0.39887205, 0.21367809, -0.24960405, -0.20696613, 0.15747748, -0.04057598
293, 1662007260, 0.8563266, 0.39844072, 0.21398497, -0.2493194, -0.24194042, 0.20071188, -0.08285618
294, 1662023927, 0.8566073, 0.39790547, 0.21425816, -0.24897534, -0.2670793, 0.17590357, -0.072463036
295, 1662040594, 0.8569089, 0.39736494, 0.21444887, -0.2486363, -0.2392891, 0.0907055, -0.07706071
296, 1662057261, 0.85721636, 0.39684433, 0.21459359, -0.24828315, -0.14135168, 0.10866923, -0.035359383
297, 1662073928, 0.8575431, 0.3962798, 0.21475941, -0.2479128, -0.08155889, 0.1186447, 0.0042238235
298, 1662090595, 0.8578767, 0.39568448, 0.21496747, -0.24752894, -0.108955525, 0.13255966, 0.0023994446
299, 1662107262, 0.85816014, 0.3951674, 0.21513638, -0.2472252, -0.112770684, 0.15538184, -0.0022802353
300, 1662123929, 0.8583828, 0.3947409, 0.21525502, -0.24703011, -0.1042243, 0.16390504, 0.028651237
301, 1662140596, 0.8586112, 0.39427912, 0.21542853, -0.24682307, -0.06823976, 0.18404448, 0.08750534
302, 1662157263, 0.85885775, 0.3937567, 0.21566138, -0.24659523, -0.054555453, 0.19425754, 0.08735752
303, 1662173930, 0.85907924, 0.39326373, 0.21588498, -0.24641538, -0.057951473, 0.23008375, 0.08565903
304, 1662190597, 0.8592727, 0.39281458, 0.21605623, -0.24630648, -0.086383075, 0.17464377, 0.073168755
305, 1662207264, 0.8594495, 0.39239788, 0.2162059, -0.24622294, -0.07446954, 0.1751733, 0.03938961
306, 1662223931, 0.85964507, 0.3919265, 0.21632752, -0.24618366, -0.0910441, 0.17099646, 0.00782299
307, 1662240598, 0.85986996, 0.39138407, 0.21646634, -0.24613914, -0.121294744, 0.13262576, 0.009293556
308, 1662257265, 0.8600813, 0.3908868, 0.2165764, -0.24609405, -0.13156842, 0.11286802, -0.015207291
309, 1662273932, 0.8602692, 0.39044464, 0.21667466, -0.24605313, -0.06481626, 0.1748398, -0.014610292
310, 1662290599, 0.8604405, 0.39001876, 0.21675786, -0.24605623, -0.08044723, 0.13764286, -0.017411232
311, 1662307266, 0.8605865, 0.38964298, 0.21684846, -0.24606141, -0.08094699, 0.10178769, -0.011990548
312, 1662323933, 0.86071837, 0.38926604, 0.21694365, -0.24611294, -0.04557647, 0.15361492, 0.024749756
313, 1662340600, 0.86086595, 0.38880035, 0.21706948, -0.24622199, -0.052510254, 0.20391358, 0.110858925
314, 1662357267, 0.8610352, 0.38825858, 0.21722603, -0.2463466, -0.07120697, 0.18088952, 0.095083244
315, 1662373934, 0.8612064, 0.38769048, 0.21738546, -0.24650279, -0.13142252, 0.14643379, 0.0034456253
316, 1662390601, 0.8613151, 0.3872401, 0.21747221, -0.2467542, -0.15930218, 0.124515526, -0.016770363
317, 1662407268, 0.86139476, 0.38682792, 0.21753897, -0.24706298, -0.044962697, 0.19492428, 0.012524605
318, 1662423935, 0.8615784, 0.38617158, 0.2176873, -0.2473188, -0.012863502, 0.21452045, 0.027588846
319, 1662440602, 0.8618725, 0.38526484, 0.2178959, -0.24752438, -0.09049386, 0.10442224, 0.05252457
320, 1662457269, 0.8621788, 0.38434103, 0.21812181, -0.24769476, -0.18511611, 0.012850754, 0.046713833
321, 1662473936, 0.8623848, 0.38364935, 0.21825573, -0.2479322, -0.21090487, -0.027875341, -0.039399147
322, 1662490603, 0.8624305, 0.3832909, 0.21826449, -0.2483193, -0.12356105, 0.09134701, 0.027357103
323, 1662507270, 0.8624088, 0.38305038, 0.21821359, -0.24881026, -0.1759407, 0.12804031, 0.013474464
324, 1662523937, 0.8623853, 0.38284546, 0.2181376, -0.249273, -0.17507243, 0.059707414, -0.07319927
325, 1662540604, 0.86249685, 0.38239145, 0.21811646, -0.2496022, -0.031521052, 0.08904497, -0.07437992
326, 1662557271, 0.86278653, 0.38157856, 0.21817468, -0.249794, 0.03455584, 0.11402551, 0.029763222
327, 1662573938, 0.8631244, 0.3806633, 0.21823373, -0.24997199, -0.09137575, 0.057924457, 0.104513176
328, 1662590605, 0.8633978, 0.37987176, 0.21823476, -0.2502305, -0.11116189, 0.03687564, 0.06936073
329, 1662607272, 0.8635104, 0.37939844, 0.21817517, -0.25061232, -0.08500605, -0.037613776, 0.003367424
330, 1662623939, 0.86345506, 0.37924668, 0.21809758, -0.2510992, -0.09708154, -0.013078954, 0.018327713
331, 1662640606, 0.863384, 0.37912932, 0.21804023, -0.2515701, -0.13659562, 0.0024570525, 0.06675912
332, 1662657273, 0.86338735, 0.37888822, 0.21802074, -0.25193897, -0.20192024, -0.1372268, 0.1513567
333, 1662673940, 0.86344576, 0.378547, 0.21806562, -0.25221264, -0.12898861, 0.049962632, 0.30786896
334, 1662690607, 0.86358774, 0.3780058, 0.21818393, -0.25243548, -0.09604415, 0.15760182, 0.2558136
335, 1662707274, 0.863726, 0.37746266, 0.21828613, -0.25268665, -0.114541635, 0.07498513, 0.08929253
336, 1662723941, 0.8636938, 0.37728542, 0.21827638, -0.25307012, -0.06735651, 0.06343929, 0.022058487
337, 1662740608, 0.8635156, 0.3773755, 0.21823412, -0.2535795, 0.07504973, 0.15890014, 0.11283779
338, 1662757275, 0.86336493, 0.37729582, 0.21847408, -0.254004, 0.16936849, 0.2553203, 0.10399914
339, 1662773942, 0.86331475, 0.3769141, 0.2190107, -0.2542788, 0.118117355, 0.30736017, -0.0017051698
340, 1662790609, 0.8633499, 0.37629074, 0.21979517, -0.25440615, -0.07332135, 0.23897742, 0.060203552
341, 1662807276, 0.8633543, 0.3757883, 0.22015494, -0.25482205, -0.123051934, 0.30392066, 0.033057213
342, 1662823943, 0.8633143, 0.3754721, 0.2202236, -0.25536412, -0.12643853, 0.32077053, 0.10281277
343, 1662840610, 0.86312014, 0.37537175, 0.22030763, -0.25609443, -0.11615207, 0.26304257, -0.11149026
344, 1662857277, 0.863083, 0.37460226, 0.22137722, -0.25642398, 0.07776514, 0.6333147, -0.5018425
345, 1662873944, 0.86508274, 0.36843893, 0.22628719, -0.254321, 0.33430076, 1.7611744, 0.1322527
346, 1662890611, 0.8680898, 0.36114234, 0.22817731, -0.25284702, -0.6538308, -1.8792322, -0.2278719
347, 1662907278, 0.8681694, 0.36049774, 0.22809277, -0.25356838, 0.11749817, 0.2096298, -0.13239765
348, 1662923945, 0.86848223, 0.35946128, 0.22807491, -0.2539847, -0.17241037, -0.016133904, -0.2940216
349, 1662940612, 0.8688493, 0.35863322, 0.22784951, -0.25410232, -0.3857744, -0.047166586, -0.31437492
350, 1662957279, 0.8692892, 0.35829958, 0.22713332, -0.25370935, -0.42960393, -0.023563892, -0.35674763
351, 1662973946, 0.86957806, 0.35817382, 0.22628047, -0.2536595, -0.33849943, -0.1955231, -0.30424786
352, 1662990613, 0.86973244, 0.3585453, 0.22521332, -0.25355485, -0.35128412, -0.326506, -0.15329361
353, 1663007280, 0.8699517, 0.35917854, 0.22396232, -0.25301397, -0.16475382, -0.3130967, -0.21488953
354, 1663023947, 0.87005925, 0.359536, 0.22299224, -0.25299305, -0.03839121, -0.22841187, -0.2862635
355, 1663040614, 0.87018347, 0.35963732, 0.22223106, -0.2530919, 0.089586444, -0.10382821, 0.017993927
356, 1663057281, 0.8703159, 0.35969895, 0.22152793, -0.25316453, 0.03982717, 0.022797953, 0.230937
357, 1663073948, 0.8704373, 0.359745, 0.22085632, -0.25326872, 0.0190968, 0.18091886, 0.23870754
358, 1663090615, 0.8707123, 0.35978597, 0.21957287, -0.25338164, -0.05413813, 0.19042791, 0.55828285
359, 1663107282, 0.8713739, 0.3596793, 0.21688595, -0.253572, 0.035315543, 0.21241602, 0.27459335
360, 1663123949, 0.8719403, 0.3594234, 0.21480437, -0.2537597, 0.08721074, 0.26201257, 0.17421532
361, 1663140616, 0.872528, 0.35925695, 0.21215424, -0.2542048, -0.048761994, -0.20116961, 0.40550995
362, 1663157283, 0.87260944, 0.35964963, 0.20972984, -0.2553794, 0.2598734, 0.22413953, -0.25672817
363, 1663173950, 0.8724066, 0.35995132, 0.20940074, -0.2559167, -0.25274736, 0.035006173, 0.0899868
364, 1663190617, 0.8722386, 0.36022368, 0.20902592, -0.2564123, -0.32749104, 0.14884686, -0.122921005
365, 1663207284, 0.8722251, 0.36026463, 0.20854539, -0.25679123, -0.296013, 0.24515945, -0.2186718
366, 1663223951, 0.8720045, 0.35895205, 0.2089304, -0.25905576, -0.023806766, -0.4206294, -1.0606756
367, 1663240618, 0.8705184, 0.35879207, 0.21000183, -0.2633734, -0.64199734, 0.058187068, 0.6167841
368, 1663257285, 0.8711211, 0.35768282, 0.20958811, -0.26321855, 0.072445825, 0.5522734, 0.16476154
369, 1663273952, 0.8716706, 0.3566459, 0.20921881, -0.26310042, -0.048895493, -0.15242097, 0.13697052
370, 1663290619, 0.8719852, 0.35615295, 0.20872834, -0.26311517, 0.023366377, 0.04245291, 0.18007946
371, 1663307286, 0.87221587, 0.35585794, 0.20822215, -0.26315105, 0.087301, 0.29966575, 0.15397549
372, 1663323953, 0.8724417, 0.35552564, 0.20774676, -0.26322713, 0.053384364, 0.22267815, 0.007522583
373, 1663340620, 0.8726218, 0.35535628, 0.20720135, -0.2632887, -0.08268953, -0.085421726, -0.12616445
374, 1663357287, 0.8728249, 0.3553293, 0.20659424, -0.26312882, -0.0927386, -0.30291897, -0.055259705
375, 1663373954, 0.87317467, 0.3549977, 0.20615536, -0.26275948, -0.22261918, -0.51274484, -0.1851368
376, 1663390621, 0.87383807, 0.35408473, 0.20593534, -0.26195738, -0.45697218, -0.7447999, -0.33590794
377, 1663407288, 0.8747988, 0.35272047, 0.20582297, -0.26067662, -0.47181857, -0.6286575, -0.4007845
378, 1663423955, 0.87573457, 0.35155156, 0.20566398, -0.25923482, -0.16519096, -0.18743083, -0.13540268
379, 1663440622, 0.8762773, 0.35127804, 0.2054217, -0.2579609, 0.13511984, -0.08810397, 0.24963188
380, 1663457289, 0.875979, 0.35283837, 0.20490047, -0.25725824, 0.4162465, 0.7428204, 0.36306766
381, 1663473956, 0.87572277, 0.35407507, 0.2043667, -0.2568556, 0.0054914057, 0.39474732, 0.19896127
382, 1663490623, 0.87545466, 0.35529047, 0.2037078, -0.25661457, -0.2027652, 0.21648999, -8.478165E-4
383, 1663507290, 0.8752373, 0.35641295, 0.20302136, -0.2563434, -0.102159604, 0.42778853, 0.042233467
384, 1663523957, 0.8754362, 0.35650167, 0.20262887, -0.25585094, 0.098433375, 0.78345525, 0.3719597
385, 1663540624, 0.87610596, 0.3553446, 0.20258522, -0.25520146, 0.08358368, 1.0074704, 0.44949058
386, 1663557291, 0.876884, 0.35387433, 0.20261581, -0.25454715, -0.1275549, 0.646632, 0.2167883
387, 1663573958, 0.87775755, 0.35216966, 0.20262238, -0.25389448, -0.30029625, 0.4981371, 0.023243904
388, 1663590625, 0.87853956, 0.35077232, 0.2024181, -0.253287, -0.43606338, 0.4109995, -0.097252846
389, 1663607292, 0.87916595, 0.34975854, 0.20197538, -0.25286803, -0.46124765, 0.26011285, -0.2385111
390, 1663623959, 0.87981415, 0.34872463, 0.20141001, -0.25249243, -0.2659825, 0.31270164, -0.10617161
391, 1663640626, 0.8805852, 0.3474282, 0.20083275, -0.2520513, -0.15412611, 0.2973674, -0.016231537
392, 1663657293, 0.8813733, 0.3461097, 0.2001744, -0.25163406, -0.190271, 0.18096653, -0.15074444
393, 1663673960, 0.88204193, 0.34512636, 0.19935912, -0.2512885, -0.213902, 0.116243936, -0.18506624
394, 1663690627, 0.88257825, 0.34450492, 0.19844027, -0.25098494, -0.2076794, 0.18167529, 0.00867939
395, 1663707294, 0.8831313, 0.34387678, 0.19745852, -0.2506751, -0.24370226, 0.39741993, 0.19211674
396, 1663723961, 0.8837241, 0.34316462, 0.19637372, -0.25041395, -0.28711736, 0.5355284, 0.30525398
397, 1663740628, 0.88439846, 0.34223795, 0.19534445, -0.25010598, -0.050278127, 0.4346765, 0.2661076
398, 1663757295, 0.88526905, 0.34088755, 0.19433008, -0.24966073, 0.027730718, 0.35047174, 0.29033375
399, 1663773962, 0.886286, 0.33920118, 0.19336236, -0.24910027, 0.030258045, 0.32121772, 0.3980608
400, 1663790629, 0.8873347, 0.33745152, 0.19240448, -0.2484842, -0.10729602, 0.20840201, 0.34146786
401, 1663807296, 0.88816893, 0.33634853, 0.19126827, -0.2478756, -0.43190014, 0.08842166, 0.34419823
402, 1663823963, 0.8886646, 0.3362964, 0.18968114, -0.2473886, -0.7877586, 0.15366518, 0.60856533
403, 1663840630, 0.88913274, 0.33649594, 0.18764815, -0.24698552, -0.7864147, 0.4775297, 0.97240645
404, 1663857297, 0.8898976, 0.33602837, 0.18557234, -0.24643499, 0.40498874, 0.5901198, 0.64652157
405, 1663873964, 0.89102626, 0.33479622, 0.18371204, -0.24542573, -0.11099236, 0.5745076, 1.0731392
406, 1663890631, 0.8921784, 0.33353376, 0.1812808, -0.24476561, -1.0126624, 0.24923405, 1.1626617
407, 1663907298, 0.8930898, 0.33303794, 0.17845735, -0.2441915, 0.12244317, -0.16123316, 0.6101818
408, 1663923965, 0.89375854, 0.33327302, 0.17529333, -0.24371508, -0.86810505, 0.22942105, 1.21807
409, 1663940632, 0.89402306, 0.33444047, 0.17162628, -0.2437559, -0.4659847, -0.026253462, 0.8532915
410, 1663957299, 0.89417684, 0.33566663, 0.16788927, -0.24410865, -0.6167907, 0.33645934, 1.0494757
411, 1663973966, 0.8941072, 0.33679804, 0.16439152, -0.24518335, -0.7033241, 0.05621782, 0.7066612
412, 1663990633, 0.8931246, 0.33928493, 0.16089258, -0.24764484, -0.32667315, -0.2165742, 0.55276877
413, 1664007300, 0.8918928, 0.34186998, 0.1577031, -0.25056356, 0.34082347, 0.33814692, 0.7085428
414, 1664023967, 0.8911514, 0.3429184, 0.15527086, -0.25327295, 1.0122092, 0.87885123, 0.45537853
415, 1664040634, 0.89127815, 0.34177887, 0.15374249, -0.2552915, 1.016306, 0.63716733, -0.1528883
416, 1664057301, 0.8917361, 0.3397835, 0.15276332, -0.25693816, 0.64774007, 0.09252599, -0.6013851
417, 1664073968, 0.892284, 0.33750764, 0.15222412, -0.2583518, 0.6812712, 0.18477426, -0.74150276
418, 1664090635, 0.8938674, 0.33385342, 0.15469298, -0.256151, 0.9006748, 0.4419789, -0.6774864
419, 1664107302, 0.894501, 0.33122772, 0.15531582, -0.2569696, 0.47298667, -1.3197962, -0.97208977
420, 1664123969, 0.8963453, 0.32620776, 0.15691188, -0.2559934, 0.4361217, -0.9178672, -1.1549139
421, 1664140636, 0.89626044, 0.32544595, 0.15632528, -0.25761342, 0.30232942, -0.61157596, -1.3214264
422, 1664157303, 0.89620733, 0.32446218, 0.15584305, -0.2593255, 0.30105418, -0.5522181, -1.5060139
423, 1664173970, 0.89620125, 0.32334015, 0.15549359, -0.26095274, -0.18889713, -1.2909644, -1.7969027
424, 1664190637, 0.8957722, 0.32369682, 0.15447584, -0.26258293, -0.22869807, -1.3751594, -1.8692493
425, 1664207304, 0.89503145, 0.32507128, 0.1534032, -0.26403603, -0.38550264, -0.9864327, -1.4151869
426, 1664223971, 0.89425135, 0.32651755, 0.15275252, -0.26526934, -0.6270865, -1.0335652, -1.0748091
427, 1664240638, 0.8929268, 0.3290223, 0.15151782, -0.2673358, -0.63553786, -1.1004366, -0.87531
428, 1664257305, 0.89074814, 0.33411154, 0.14945266, -0.26944602, -0.5466337, -1.1240063, -0.64926815
429, 1664273972, 0.8879478, 0.34038457, 0.14715014, -0.27209193, -0.38465014, -0.94704545, -0.45108128
430, 1664290639, 0.8837584, 0.3464726, 0.14536944, -0.27891862, 0.09969045, 0.27388045, 0.72092056
431, 1664307306, 0.88183385, 0.35146, 0.1417822, -0.28061175, 0.22578952, 0.2723661, 0.33559608
432, 1664323973, 0.88047206, 0.35512215, 0.13961835, -0.28136137, 0.7487182, 0.8509406, 0.33355713
433, 1664340640, 0.8798582, 0.35714397, 0.13800731, -0.28151658, 0.4197085, 0.5073582, 0.8647166
434, 1664357307, 0.8797699, 0.3578498, 0.13296463, -0.28331754, -0.5687008, -0.48501915, 1.5379353
435, 1664373974, 0.8796304, 0.35850367, 0.13180806, -0.28346467, 1.2170311, 0.08120376, -0.6696282
436, 1664390641, 0.8795826, 0.3593871, 0.13242334, -0.28220487, 0.081906945, -0.667606, 0.31775093
437, 1664407308, 0.8805506, 0.35818046, 0.13273871, -0.28056762, -0.20584494, -1.2688086, -0.33156013
438, 1664423975, 0.8816429, 0.35692677, 0.13324985, -0.2784845, -0.28067124, -1.0229653, -0.45078945
439, 1664440642, 0.88262737, 0.35597235, 0.1340732, -0.27618334, 0.28678244, -0.27308556, -0.12814428
440, 1664457309, 0.8834852, 0.35510135, 0.13515891, -0.27402413, 0.80769056, 0.17409316, 0.6520796
441, 1664473976, 0.8842696, 0.3541106, 0.1363746, -0.27216747, 0.6589698, 0.43054298, 0.96558195
442, 1664490643, 0.88494575, 0.35309178, 0.13769276, -0.27062535, 0.4007449, 0.31068516, 0.49345687
443, 1664507310, 0.88581055, 0.3516663, 0.13920362, -0.26887384, 0.23971066, -0.04208616, 0.00399971
444, 1664523977, 0.886931, 0.349757, 0.1409134, -0.26677194, 0.47978398, -0.28960654, -0.03632641
445, 1664540644, 0.887878, 0.34814614, 0.1426691, -0.2647879, 0.7122728, -0.35530955, 0.056048393
